ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000103042.9,SLC38A7,SLC38A7,0.004,4.915,0.018,0.985,1,-4.716651161453
ENSG00000148218.16,ALAD,ALAD,0.004,5.088,0.019,0.985,1,-4.73681154305081
ENSG00000042980.14,ADAM28,ADAM28,-0.009,2.585,-0.019,0.985,1,-4.7388233379944
ENSG00000086504.18,MRPL28,MRPL28,0.003,5.421,0.018,0.985,1,-4.74945068712194
ENSG00000156273.16,BACH1,BACH1,0.006,5.3,0.019,0.985,1,-4.76316699807012
ENSG00000100592.16,DAAM1,DAAM1,-0.005,5.376,-0.02,0.985,1,-4.76551896777718
ENSG00000092531.10,SNAP23,SNAP23,0.003,6.34,0.019,0.985,1,-4.76963592978415
ENSG00000082781.12,ITGB5,ITGB5,0.005,6.319,0.019,0.985,1,-4.7702470451708
ENSG00000166783.22,MARF1,MARF1,0.004,5.804,0.018,0.985,1,-4.77652770016778
ENSG00000054267.22,ARID4B,ARID4B,-0.004,5.85,-0.019,0.985,1,-4.78290232710114
ENSG00000169398.20,PTK2,PTK2,0.003,7.071,0.019,0.985,1,-4.79273624781628
ENSG00000096060.15,FKBP5,FKBP5,-0.01,6.175,-0.019,0.985,1,-4.7932240701055
ENSG00000092201.10,SUPT16H,SUPT16H,-0.003,6.695,-0.019,0.985,1,-4.79347583111384
ENSG00000244687.13,UBE2V1,UBE2V1,0.004,7.162,0.018,0.985,1,-4.79512261532621
ENSG00000134762.17,DSC3,DSC3,0.011,3.899,0.019,0.985,1,-4.79734911534526
ENSG00000109606.13,DHX15,DHX15,0.003,7.418,0.019,0.985,1,-4.79827077563737
ENSG00000069011.16,PITX1,PITX1,0.011,3.255,0.019,0.985,1,-4.80031316711527
ENSG00000198886.2,MT-ND4,MT-ND4,0.006,11.666,0.019,0.985,1,-4.80607100935125
ENSG00000269711.1,,,-0.124,-4.511,-0.018,0.986,1,-4.60345100569035
ENSG00000258777.2,HIF1A-AS1,HIF1A-AS1,0.025,-3.107,0.018,0.986,1,-4.60460644908309
ENSG00000153093.21,ACOXL,ACOXL,0.025,-2.982,0.018,0.986,1,-4.60796232157711
ENSG00000232815.1,DUX4L50,DUX4L50,-0.015,-3.159,-0.018,0.986,1,-4.61030954607396
ENSG00000280099.1,,,0.011,-1.63,0.018,0.986,1,-4.61312217244626
ENSG00000222020.5,HDAC4-AS1,HDAC4-AS1,0.012,-1.672,0.018,0.986,1,-4.61367612346878
ENSG00000271335.6,CCNY-AS1,CCNY-AS1,0.011,-0.973,0.017,0.986,1,-4.61450206038489
ENSG00000139144.11,PIK3C2G,PIK3C2G,0.02,-0.771,0.018,0.986,1,-4.61511680664532
ENSG00000264456.1,,,0.012,-1.742,0.017,0.986,1,-4.61516354315617
ENSG00000165164.14,CFAP47,CFAP47,0.019,-2.265,0.018,0.986,1,-4.61550280215764
ENSG00000161281.11,COX7A1,COX7A1,-0.023,-0.794,-0.017,0.986,1,-4.61553802511568
ENSG00000164761.9,TNFRSF11B,TNFRSF11B,0.028,1.965,0.017,0.986,1,-4.6180495752059
ENSG00000187398.12,LUZP2,LUZP2,-0.02,-1.485,-0.018,0.986,1,-4.62027186315679
ENSG00000183092.18,BEGAIN,BEGAIN,-0.01,-1.426,-0.017,0.986,1,-4.62285298228169
ENSG00000105991.10,HOXA1,HOXA1,-0.013,-0.397,-0.017,0.986,1,-4.62699657562044
ENSG00000238045.9,MVP-DT,MVP-DT,0.01,0.87,0.017,0.986,1,-4.62736929317707
ENSG00000250151.9,ARPC4-TTLL3,ARPC4-TTLL3,0.005,1.519,0.018,0.986,1,-4.63459283567093
ENSG00000147231.14,RADX,RADX,-0.012,0.835,-0.017,0.986,1,-4.63753505027953
ENSG00000155761.14,SPAG17,SPAG17,-0.019,0.641,-0.018,0.986,1,-4.63848064313965
ENSG00000152377.15,SPOCK1,SPOCK1,-0.032,2.255,-0.018,0.986,1,-4.64925445037023
ENSG00000101017.15,CD40,CD40,0.009,2.572,0.018,0.986,1,-4.6548246099985
ENSG00000065534.20,MYLK,MYLK,0.015,4.154,0.018,0.986,1,-4.6549066672875
ENSG00000153363.15,LINC00467,LINC00467,0.009,3.16,0.018,0.986,1,-4.65955850341519
ENSG00000198482.14,ZNF808,ZNF808,0.004,2.884,0.018,0.986,1,-4.66615889492301
ENSG00000163701.19,IL17RE,IL17RE,0.007,2.542,0.018,0.986,1,-4.67384501231584
ENSG00000139117.14,CPNE8,CPNE8,0.006,4.156,0.018,0.986,1,-4.68179212168426
ENSG00000013573.17,DDX11,DDX11,-0.011,3.313,-0.017,0.986,1,-4.68233622621361
ENSG00000197948.11,FCHSD1,FCHSD1,-0.008,4.064,-0.018,0.986,1,-4.68624025962907
ENSG00000124588.22,NQO2,NQO2,-0.007,3.882,-0.017,0.986,1,-4.68761921545195
ENSG00000107938.18,EDRF1,EDRF1,0.004,4.286,0.017,0.986,1,-4.69864556037317
ENSG00000120688.9,WBP4,WBP4,0.003,4.173,0.017,0.986,1,-4.70029772814741
ENSG00000183513.9,COA5,COA5,-0.004,4.255,-0.018,0.986,1,-4.70145243145976
ENSG00000166971.17,AKTIP,AKTIP,0.005,4.673,0.017,0.986,1,-4.7205076626169
ENSG00000123595.8,RAB9A,RAB9A,0.005,4.745,0.017,0.986,1,-4.72229035250081
ENSG00000170791.18,CHCHD7,CHCHD7,-0.004,4.945,-0.018,0.986,1,-4.73111593310722
ENSG00000148019.14,CEP78,CEP78,-0.006,4.759,-0.018,0.986,1,-4.73520341174155
ENSG00000172172.8,MRPL13,MRPL13,-0.006,5.356,-0.017,0.986,1,-4.73836790347349
ENSG00000125877.13,ITPA,ITPA,-0.004,5.176,-0.017,0.986,1,-4.73901469996651
ENSG00000148773.14,MKI67,MKI67,-0.019,5.238,-0.018,0.986,1,-4.75600008417414
ENSG00000196792.12,STRN3,STRN3,-0.004,5.399,-0.018,0.986,1,-4.75956179861214
ENSG00000132432.14,SEC61G,SEC61G,-0.005,6.163,-0.017,0.986,1,-4.76446804609478
ENSG00000123191.17,ATP7B,ATP7B,0.007,4.733,0.018,0.986,1,-4.76832464204636
ENSG00000157978.12,LDLRAP1,LDLRAP1,0.006,5.262,0.017,0.986,1,-4.77126785951297
ENSG00000100567.13,PSMA3,PSMA3,-0.005,6.557,-0.018,0.986,1,-4.77758944620832
ENSG00000204574.14,ABCF1,ABCF1,-0.003,6.35,-0.017,0.986,1,-4.78627732318031
ENSG00000159131.17,GART,GART,0.004,6.549,0.018,0.986,1,-4.78722205119913
ENSG00000153815.18,CMIP,CMIP,0.006,6.396,0.017,0.986,1,-4.79475792864359
ENSG00000159840.16,ZYX,ZYX,0.004,7.605,0.018,0.986,1,-4.79521983282397
ENSG00000173726.11,TOMM20,TOMM20,0.003,7.816,0.017,0.986,1,-4.79880748508363
ENSG00000142192.22,APP,APP,0.005,9.719,0.018,0.986,1,-4.80768588729772
ENSG00000158164.7,TMSB15A,TMSB15A,0.031,-2.969,0.017,0.987,1,-4.6051597062861
ENSG00000146250.7,PRSS35,PRSS35,0.021,-2.326,0.017,0.987,1,-4.60574292526387
ENSG00000230267.8,HERC2P4,HERC2P4,-0.026,-3.484,-0.016,0.987,1,-4.60634307833225
ENSG00000237039.1,RPS28P4,RPS28P4,0.039,-4.497,0.017,0.987,1,-4.60799261193608
ENSG00000141576.16,RNF157,RNF157,-0.022,-2.193,-0.016,0.987,1,-4.60828514822952
ENSG00000227496.3,,,0.019,-2.367,0.017,0.987,1,-4.60882254437304
ENSG00000091972.18,CD200,CD200,0.021,-1.362,0.016,0.987,1,-4.60950559821486
ENSG00000278677.2,H2AC17,H2AC17,-0.015,-2.059,-0.016,0.987,1,-4.61206638504303
ENSG00000293497.1,,,0.012,-0.424,0.017,0.987,1,-4.61386050106656
ENSG00000236751.4,LINC01186,LINC01186,0.017,-2.376,0.017,0.987,1,-4.61444387025912
ENSG00000261542.1,,,0.007,-1.472,0.017,0.987,1,-4.61574787507505
ENSG00000157856.12,DRC1,DRC1,-0.033,-0.356,-0.016,0.987,1,-4.6170139442938
ENSG00000196711.9,ALKAL1,ALKAL1,-0.016,-1.398,-0.016,0.987,1,-4.617349429401
ENSG00000254612.2,DNAJB6P1,DNAJB6P1,-0.007,-0.785,-0.016,0.987,1,-4.61756595599389
ENSG00000159387.8,IRX6,IRX6,-0.023,-2.627,-0.016,0.987,1,-4.61831337667524
ENSG00000289161.2,,,-0.008,0.704,-0.016,0.987,1,-4.62067614449696
ENSG00000214708.4,,,-0.009,-0.246,-0.016,0.987,1,-4.62112944172008
ENSG00000155749.13,FLACC1,FLACC1,0.011,-0.634,0.017,0.987,1,-4.62433012134735
ENSG00000155026.17,RSPH10B,RSPH10B,-0.017,-0.589,-0.017,0.987,1,-4.62685817328116
ENSG00000100285.10,NEFH,NEFH,-0.012,0.631,-0.016,0.987,1,-4.63034366064229
ENSG00000134326.12,CMPK2,CMPK2,0.023,1.326,0.016,0.987,1,-4.63095734011699
ENSG00000197635.11,DPP4,DPP4,-0.032,3.733,-0.017,0.987,1,-4.63219908176682
ENSG00000182621.19,PLCB1,PLCB1,0.018,3.356,0.017,0.987,1,-4.63357080501111
ENSG00000073910.23,FRY,FRY,-0.013,3.789,-0.016,0.987,1,-4.63506322625269
ENSG00000273270.1,LINC03072,LINC03072,-0.01,2.247,-0.017,0.987,1,-4.63820469262036
ENSG00000259623.1,,,-0.012,-0.025,-0.016,0.987,1,-4.65470100572326
ENSG00000126878.13,AIF1L,AIF1L,-0.016,2.233,-0.017,0.987,1,-4.65487434222282
ENSG00000214562.15,NUTM2D,NUTM2D,-0.007,2.167,-0.016,0.987,1,-4.65908922534391
ENSG00000125611.16,CHCHD5,CHCHD5,-0.006,3.745,-0.017,0.987,1,-4.67342226265891
ENSG00000126787.13,DLGAP5,DLGAP5,-0.021,3.949,-0.016,0.987,1,-4.67792330094476
ENSG00000068354.16,TBC1D25,TBC1D25,0.004,3.978,0.016,0.987,1,-4.68823303196773
ENSG00000205758.12,CRYZL1,CRYZL1,0.004,4.419,0.017,0.987,1,-4.70066258105112
ENSG00000068024.18,HDAC4,HDAC4,0.005,3.931,0.016,0.987,1,-4.70086545899392
ENSG00000179021.10,C3orf38,C3orf38,-0.004,4.69,-0.017,0.987,1,-4.71797564337202
ENSG00000143314.12,MRPL24,MRPL24,-0.004,4.909,-0.017,0.987,1,-4.7245401192614
ENSG00000284981.2,UPK3BL2,UPK3BL2,0.014,-1.608,0.016,0.987,1,-4.73278165407754
ENSG00000081087.16,OSTM1,OSTM1,0.008,5.468,0.017,0.987,1,-4.73316342681176
ENSG00000048405.11,ZNF800,ZNF800,0.003,4.621,0.017,0.987,1,-4.73324302392846
ENSG00000167695.15,TLCD3A,TLCD3A,0.005,5.309,0.016,0.987,1,-4.74950386415455
ENSG00000134255.16,CEPT1,CEPT1,-0.003,5.409,-0.016,0.987,1,-4.75220201777073
ENSG00000162073.14,PAQR4,PAQR4,-0.006,4.67,-0.017,0.987,1,-4.75317630982356
ENSG00000071242.12,RPS6KA2,RPS6KA2,0.006,6.335,0.016,0.987,1,-4.7553704200501
ENSG00000089127.15,OAS1,OAS1,-0.011,4.77,-0.017,0.987,1,-4.77710594788886
ENSG00000165929.13,TC2N,TC2N,-0.006,4.43,-0.016,0.987,1,-4.77912298656687
ENSG00000109814.12,UGDH,UGDH,0.006,6.525,0.016,0.987,1,-4.77917875262184
ENSG00000165813.20,CCDC186,CCDC186,-0.003,5.746,-0.017,0.987,1,-4.77974587099618
ENSG00000100227.19,POLDIP3,POLDIP3,0.003,6.403,0.016,0.987,1,-4.78861488783222
ENSG00000101444.13,AHCY,AHCY,0.004,7.262,0.017,0.987,1,-4.79527860211046
ENSG00000129083.13,COPB1,COPB1,0.002,7.824,0.016,0.987,1,-4.79904577035807
ENSG00000106610.17,STAG3L4,STAG3L4,-0.042,-4.713,-0.015,0.988,1,-4.60398497934441
ENSG00000289474.2,,,0.032,-4.907,0.015,0.988,1,-4.60431312019367
ENSG00000267289.1,PIN1-DT,PIN1-DT,0.014,-5.004,0.015,0.988,1,-4.60553559915918
ENSG00000267121.7,FMNL1-DT,FMNL1-DT,0.015,-3.495,0.015,0.988,1,-4.60771360061348
ENSG00000197888.3,UGT2B17,UGT2B17,0.034,-4.476,0.015,0.988,1,-4.60811380770125
ENSG00000293245.1,,,-0.013,-4.24,-0.015,0.988,1,-4.60817756341271
ENSG00000108684.15,ASIC2,ASIC2,-0.013,-3.665,-0.015,0.988,1,-4.60863465778819
ENSG00000159708.18,LRRC36,LRRC36,0.015,-0.696,0.015,0.988,1,-4.60982588964946
ENSG00000164440.15,TXLNB,TXLNB,0.017,-1.401,0.016,0.988,1,-4.61115640413695
ENSG00000185304.16,RGPD2,RGPD2,-0.027,-0.413,-0.016,0.988,1,-4.62134779693863
ENSG00000277075.3,H2AC8,H2AC8,0.013,-0.269,0.015,0.988,1,-4.62189226438725
ENSG00000169083.18,AR,AR,-0.029,2.048,-0.015,0.988,1,-4.62330207954142
ENSG00000248994.2,,,0.01,-2.481,0.016,0.988,1,-4.62583406898339
ENSG00000262001.3,DLGAP1-AS2,DLGAP1-AS2,-0.007,0.956,-0.015,0.988,1,-4.62662879335679
ENSG00000230943.4,LINC02541,LINC02541,0.008,-0.787,0.015,0.988,1,-4.62876916117723
ENSG00000137941.17,TTLL7,TTLL7,-0.013,2.815,-0.015,0.988,1,-4.63467988286775
ENSG00000233461.6,,,-0.006,1.741,-0.016,0.988,1,-4.63539196933655
ENSG00000069702.11,TGFBR3,TGFBR3,-0.01,2.725,-0.015,0.988,1,-4.63680850629045
ENSG00000006016.12,CRLF1,CRLF1,0.018,2.513,0.015,0.988,1,-4.63850261450238
ENSG00000139618.18,BRCA2,BRCA2,-0.011,2.564,-0.015,0.988,1,-4.65006635331802
ENSG00000101442.10,ACTR5,ACTR5,-0.003,3.204,-0.015,0.988,1,-4.66827951523019
ENSG00000104497.15,SNX16,SNX16,0.005,3.782,0.015,0.988,1,-4.67677688612714
ENSG00000168907.13,PLA2G4F,PLA2G4F,0.012,0.541,0.015,0.988,1,-4.67735927913187
ENSG00000154274.15,C4orf19,C4orf19,0.006,0.672,0.015,0.988,1,-4.68050988644468
ENSG00000198455.5,ZXDB,ZXDB,-0.004,3.715,-0.015,0.988,1,-4.68128753341196
ENSG00000166394.15,CYB5R2,CYB5R2,0.009,2.353,0.015,0.988,1,-4.68681698958008
ENSG00000157601.15,MX1,MX1,-0.026,4.631,-0.015,0.988,1,-4.69883126131787
ENSG00000139793.21,MBNL2,MBNL2,0.005,5.61,0.015,0.988,1,-4.70591213485226
ENSG00000142655.13,PEX14,PEX14,0.003,4.281,0.015,0.988,1,-4.70694808669032
ENSG00000020426.11,MNAT1,MNAT1,-0.005,4.866,-0.015,0.988,1,-4.71350594162079
ENSG00000092068.21,SLC7A8,SLC7A8,-0.008,3.061,-0.016,0.988,1,-4.71363463876104
ENSG00000115919.15,KYNU,KYNU,0.009,2.881,0.015,0.988,1,-4.7373467682744
ENSG00000168884.15,TNIP2,TNIP2,0.003,5.08,0.015,0.988,1,-4.7453594845863
ENSG00000104164.12,BLOC1S6,BLOC1S6,0.003,6.132,0.015,0.988,1,-4.75900471072375
ENSG00000120963.12,ZNF706,ZNF706,-0.003,5.464,-0.015,0.988,1,-4.7664877433033
ENSG00000116221.15,MRPL37,MRPL37,-0.004,5.904,-0.016,0.988,1,-4.76694382448104
ENSG00000160131.14,VMA21,VMA21,-0.005,5.803,-0.015,0.988,1,-4.76705007423676
ENSG00000196367.15,TRRAP,TRRAP,-0.003,6.011,-0.015,0.988,1,-4.7763705051355
ENSG00000197170.10,PSMD12,PSMD12,0.004,6.381,0.015,0.988,1,-4.78724897216242
ENSG00000122884.13,P4HA1,P4HA1,0.005,6.568,0.016,0.988,1,-4.78849939860924
ENSG00000272325.2,NUDT3,NUDT3,0.002,6.408,0.016,0.988,1,-4.79079950034432
ENSG00000110075.15,PPP6R3,PPP6R3,0.002,6.564,0.015,0.988,1,-4.79083740071873
ENSG00000051620.11,HEBP2,HEBP2,0.003,6.462,0.015,0.988,1,-4.79249232818056
ENSG00000275052.5,PPP4R3B,PPP4R3B,0.003,6.729,0.015,0.988,1,-4.79467258406997
ENSG00000104413.18,ESRP1,ESRP1,0.003,2.663,0.015,0.988,1,-4.79471850278001
ENSG00000114638.8,UPK1B,UPK1B,0.012,2.444,0.015,0.988,1,-4.79956167526655
ENSG00000124831.20,LRRFIP1,LRRFIP1,-0.004,7.676,-0.016,0.988,1,-4.80292948078747
ENSG00000143549.22,TPM3,TPM3,-0.003,8.905,-0.015,0.988,1,-4.80544323875797
ENSG00000189152.11,GRAPL,GRAPL,-0.021,-3.801,-0.013,0.989,1,-4.60410782325314
ENSG00000163499.12,CRYBA2,CRYBA2,-0.014,-4.941,-0.013,0.989,1,-4.6074859418719
ENSG00000258593.2,,,0.008,-4.278,0.014,0.989,1,-4.61048291198282
ENSG00000257242.9,LINC01619,LINC01619,0.011,-1.481,0.014,0.989,1,-4.61146373734748
ENSG00000235508.3,RPS2P7,RPS2P7,0.028,-1.916,0.014,0.989,1,-4.61189407063435
ENSG00000277072.6,STAG3L2,STAG3L2,0.019,-3.165,0.014,0.989,1,-4.61205915040898
ENSG00000213213.14,CCDC183,CCDC183,0.011,-1.554,0.014,0.989,1,-4.61309295837916
ENSG00000236397.3,DDX11L2,DDX11L2,-0.018,-1.191,-0.013,0.989,1,-4.61431712822913
ENSG00000129048.7,ACKR4,ACKR4,-0.023,0.33,-0.014,0.989,1,-4.61468824568403
ENSG00000260220.7,CCDC187,CCDC187,-0.017,-1.67,-0.014,0.989,1,-4.61649330176249
ENSG00000290453.1,,,0.013,0.064,0.014,0.989,1,-4.6187184919917
ENSG00000215374.6,FAM66B,FAM66B,-0.016,0.284,-0.013,0.989,1,-4.62368097580195
ENSG00000196632.12,WNK3,WNK3,-0.008,-0.283,-0.014,0.989,1,-4.6245976111265
ENSG00000291176.1,,,-0.008,1.022,-0.014,0.989,1,-4.62496778485507
ENSG00000198835.4,GJC2,GJC2,0.007,-0.355,0.014,0.989,1,-4.62630832043164
ENSG00000273247.7,RAB33B-AS1,RAB33B-AS1,0.007,0.663,0.013,0.989,1,-4.6294949699986
ENSG00000242147.3,LASTR,LASTR,0.009,-0.811,0.014,0.989,1,-4.63327798843374
ENSG00000239213.7,NCK1-DT,NCK1-DT,0.007,1.527,0.014,0.989,1,-4.63372865741869
ENSG00000186517.14,ARHGAP30,ARHGAP30,-0.008,-1.153,-0.014,0.989,1,-4.63598357532798
ENSG00000100379.18,KCTD17,KCTD17,-0.006,3.11,-0.014,0.989,1,-4.64200873469749
ENSG00000168116.14,KIAA1586,KIAA1586,0.004,3.029,0.013,0.989,1,-4.64468146145535
ENSG00000151876.13,FBXO4,FBXO4,0.005,2.784,0.014,0.989,1,-4.6466129837371
ENSG00000140835.10,CHST4,CHST4,0.006,-1.375,0.014,0.989,1,-4.64850204139574
ENSG00000066248.15,NGEF,NGEF,0.012,0.6,0.014,0.989,1,-4.65000351882338
ENSG00000260772.1,,,0.015,0.467,0.013,0.989,1,-4.6505501174912
ENSG00000151746.15,BICD1,BICD1,-0.007,4,-0.014,0.989,1,-4.66297145995921
ENSG00000022976.16,ZNF839,ZNF839,-0.003,3.342,-0.014,0.989,1,-4.67259025464257
ENSG00000136828.19,RALGPS1,RALGPS1,-0.003,2.919,-0.014,0.989,1,-4.67944560981263
ENSG00000178537.10,SLC25A20,SLC25A20,0.005,4.026,0.014,0.989,1,-4.6861704886573
ENSG00000198959.12,TGM2,TGM2,0.013,6.784,0.014,0.989,1,-4.69430730201957
ENSG00000103248.19,MTHFSD,MTHFSD,-0.002,3.798,-0.013,0.989,1,-4.69441850820025
ENSG00000134744.14,TUT4,TUT4,-0.002,4.58,-0.013,0.989,1,-4.71890912507107
ENSG00000187840.5,EIF4EBP1,EIF4EBP1,-0.004,4.964,-0.014,0.989,1,-4.7218495786577
ENSG00000138459.9,SLC35A5,SLC35A5,0.004,5.438,0.014,0.989,1,-4.74166223039723
ENSG00000127980.16,PEX1,PEX1,-0.002,4.745,-0.014,0.989,1,-4.74486247473792
ENSG00000010818.11,HIVEP2,HIVEP2,-0.004,4.895,-0.013,0.989,1,-4.75676592106622
ENSG00000145623.13,OSMR,OSMR,0.005,6.227,0.014,0.989,1,-4.76967115236696
ENSG00000137177.20,KIF13A,KIF13A,-0.004,6.061,-0.014,0.989,1,-4.77740668626123
ENSG00000171862.15,PTEN,PTEN,-0.002,6.756,-0.014,0.989,1,-4.79021075218399
ENSG00000100403.12,ZC3H7B,ZC3H7B,-0.002,7.214,-0.014,0.989,1,-4.79079097856635
ENSG00000244462.8,RBM12,RBM12,0.003,6.702,0.013,0.989,1,-4.79079582624116
ENSG00000171490.13,RSL1D1,RSL1D1,0.003,7.121,0.014,0.989,1,-4.79499159051842
ENSG00000011304.22,PTBP1,PTBP1,0.003,8.381,0.014,0.989,1,-4.80462020859686
ENSG00000171401.15,KRT13,KRT13,-0.014,4.543,-0.014,0.989,1,-4.80841641546508
ENSG00000198049.7,AVPR1B,AVPR1B,-0.022,-5.315,-0.013,0.99,1,-4.60383357818456
ENSG00000203772.8,SPRN,SPRN,-0.014,-3.745,-0.013,0.99,1,-4.60620408998825
ENSG00000285644.1,,,-0.018,-4.151,-0.012,0.99,1,-4.60665024857628
ENSG00000244239.1,ICA1-AS1,ICA1-AS1,0.013,-2.375,0.012,0.99,1,-4.60811326764802
ENSG00000152936.11,LMNTD1,LMNTD1,-0.013,-2.871,-0.013,0.99,1,-4.60952313733803
ENSG00000230658.2,KLHL7-DT,KLHL7-DT,0.012,-2.318,0.013,0.99,1,-4.60959222748907
ENSG00000230710.2,LINC00332,LINC00332,-0.012,-4.019,-0.012,0.99,1,-4.61113737717021
ENSG00000259305.6,ZHX1-C8orf76,ZHX1-C8orf76,-0.011,-0.527,-0.013,0.99,1,-4.61368358126281
ENSG00000204314.12,PRRT1,PRRT1,0.009,-1.879,0.013,0.99,1,-4.61451118706418
ENSG00000143341.12,HMCN1,HMCN1,-0.022,1.155,-0.013,0.99,1,-4.61701829793007
ENSG00000146453.13,PNLDC1,PNLDC1,-0.02,-1.755,-0.012,0.99,1,-4.61710777620658
ENSG00000249279.6,LINC02057,LINC02057,-0.012,-1.852,-0.013,0.99,1,-4.61806278978505
ENSG00000280195.2,,,-0.007,-0.123,-0.013,0.99,1,-4.62028125410136
ENSG00000176678.6,FOXL1,FOXL1,-0.012,0.67,-0.013,0.99,1,-4.62341611908606
ENSG00000206567.10,,,0.007,0.33,0.012,0.99,1,-4.62356202673235
ENSG00000226562.5,CYP4F26P,CYP4F26P,0.012,-1.345,0.012,0.99,1,-4.62446684814664
ENSG00000231412.3,LINC03078,LINC03078,0.017,-2.486,0.013,0.99,1,-4.62698991077461
ENSG00000267041.6,ZNF850,ZNF850,-0.006,1.19,-0.013,0.99,1,-4.62733774271217
ENSG00000144362.12,PHOSPHO2,PHOSPHO2,0.005,1.26,0.013,0.99,1,-4.63132884694464
ENSG00000183876.9,ARSI,ARSI,-0.01,-0.631,-0.013,0.99,1,-4.63228909079574
ENSG00000173110.8,HSPA6,HSPA6,0.009,-0.225,0.012,0.99,1,-4.63552009206883
ENSG00000187733.7,AMY1C,AMY1C,0.008,-0.586,0.013,0.99,1,-4.63640077660884
ENSG00000137970.7,RPL7P9,RPL7P9,-0.003,1.935,-0.013,0.99,1,-4.64725387731242
ENSG00000122507.21,BBS9,BBS9,0.006,3.602,0.013,0.99,1,-4.6581857449791
ENSG00000115602.17,IL1RL1,IL1RL1,-0.016,3.643,-0.012,0.99,1,-4.66131071413427
ENSG00000123485.12,HJURP,HJURP,0.015,3.185,0.013,0.99,1,-4.66181040166304
ENSG00000171462.15,DLK2,DLK2,-0.005,0.497,-0.013,0.99,1,-4.66562203738748
ENSG00000147421.18,HMBOX1,HMBOX1,0.003,3.359,0.013,0.99,1,-4.66831153127133
ENSG00000156970.13,BUB1B,BUB1B,-0.014,3.604,-0.013,0.99,1,-4.67042374202856
ENSG00000141968.8,VAV1,VAV1,0.005,-0.277,0.013,0.99,1,-4.67242938887563
ENSG00000261175.6,LINC02188,LINC02188,0.005,0.632,0.012,0.99,1,-4.67574654680197
ENSG00000076382.17,SPAG5,SPAG5,0.011,4.031,0.013,0.99,1,-4.68430307783919
ENSG00000175182.15,FAM131A,FAM131A,-0.004,4.216,-0.013,0.99,1,-4.69412496033729
ENSG00000189433.7,GJB4,GJB4,-0.009,-0.497,-0.013,0.99,1,-4.6994286634064
ENSG00000104946.14,TBC1D17,TBC1D17,-0.003,4.674,-0.012,0.99,1,-4.70583091203867
ENSG00000140598.16,EFL1,EFL1,-0.003,4.84,-0.013,0.99,1,-4.71583402842767
ENSG00000061938.21,TNK2,TNK2,-0.007,4.829,-0.013,0.99,1,-4.72140046777887
ENSG00000253738.3,OTUD6B-AS1,OTUD6B-AS1,0.002,4.651,0.012,0.99,1,-4.72219319980657
ENSG00000145022.5,TCTA,TCTA,0.002,5.414,0.013,0.99,1,-4.73585811999434
ENSG00000170502.13,NUDT9,NUDT9,0.002,4.896,0.012,0.99,1,-4.73702791322036
ENSG00000115738.10,ID2,ID2,-0.005,4.435,-0.012,0.99,1,-4.74229163761069
ENSG00000141627.14,DYM,DYM,0.002,5.228,0.013,0.99,1,-4.74291702203452
ENSG00000166912.17,MTMR10,MTMR10,-0.003,5.449,-0.012,0.99,1,-4.74446877467744
ENSG00000164068.16,RNF123,RNF123,0.003,5.086,0.013,0.99,1,-4.74509016535911
ENSG00000064270.13,ATP2C2,ATP2C2,-0.005,2.562,-0.012,0.99,1,-4.7591199835331
ENSG00000189280.3,GJB5,GJB5,0.005,0.655,0.012,0.99,1,-4.760279999554
ENSG00000142453.13,CARM1,CARM1,0.002,6.225,0.013,0.99,1,-4.77946211096083
ENSG00000100568.11,VTI1B,VTI1B,-0.002,6.406,-0.013,0.99,1,-4.78390822664621
ENSG00000138430.16,OLA1,OLA1,0.005,6.843,0.013,0.99,1,-4.78687248047477
ENSG00000108256.9,NUFIP2,NUFIP2,0.001,7.283,0.012,0.99,1,-4.7995101884508
ENSG00000131951.12,LRRC9,LRRC9,-0.016,-5.142,-0.012,0.991,1,-4.60563821975926
ENSG00000204174.8,NPY4R,NPY4R,0.02,-3.747,0.011,0.991,1,-4.60584197797297
ENSG00000017427.17,IGF1,IGF1,-0.034,-1.598,-0.012,0.991,1,-4.6065411296293
ENSG00000237009.2,GLIS3-AS1,GLIS3-AS1,-0.008,-4.427,-0.011,0.991,1,-4.60683162664058
ENSG00000184361.13,SPATA32,SPATA32,0.01,-5.071,0.012,0.991,1,-4.60705496886522
ENSG00000003987.14,MTMR7,MTMR7,-0.014,-2.635,-0.011,0.991,1,-4.60813318292252
ENSG00000008277.15,ADAM22,ADAM22,-0.01,-1.488,-0.011,0.991,1,-4.6086170276115
ENSG00000255185.7,PDXDC2P,PDXDC2P,-0.033,-3.337,-0.012,0.991,1,-4.60863606476515
ENSG00000132938.22,MTUS2,MTUS2,-0.011,-3.263,-0.012,0.991,1,-4.61016320943137
ENSG00000242512.9,LINC01206,LINC01206,0.018,-3.398,0.012,0.991,1,-4.61037167290957
ENSG00000185811.21,IKZF1,IKZF1,0.01,-3.605,0.011,0.991,1,-4.61060503782476
ENSG00000288587.1,,,-0.012,-1.546,-0.011,0.991,1,-4.61239282249365
ENSG00000273257.2,LINC02928,LINC02928,-0.013,-3.23,-0.011,0.991,1,-4.61272974711207
ENSG00000246763.7,RGMB-AS1,RGMB-AS1,-0.008,-1.328,-0.011,0.991,1,-4.61435026117391
