ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000068697.7,LAPTM4A,LAPTM4A,-0.139,-0.586,0.308,8.008,-0.636,0.529443372746602,0.999984495355126,-4.84108063330118
ENSG00000152465.18,NMT2,NMT2,-0.255,-1.072,0.563,4.149,-0.636,0.52948667134199,0.999984495355126,-4.66724402168739
ENSG00000043093.15,DCUN1D1,DCUN1D1,-0.123,-0.519,0.273,5.913,-0.636,0.529601247105581,0.999984495355126,-4.81491580420703
ENSG00000255920.4,CCND2-AS1,CCND2-AS1,-0.702,-2.956,1.553,-3.19,-0.636,0.529608929288955,0.999984495355126,-4.61264447387229
ENSG00000157103.13,SLC6A1,SLC6A1,-0.806,-3.395,1.783,-4.448,-0.636,0.529658718716323,0.999984495355126,-4.60748702700325
ENSG00000131944.11,FAAP24,FAAP24,-0.246,-1.035,0.544,1.305,-0.636,0.529662345973096,0.999984495355126,-4.63518453708602
ENSG00000118412.13,CASP8AP2,CASP8AP2,0.141,-0.312,0.594,4.374,0.636,0.529752062435339,0.999984495355126,-4.74243385069181
ENSG00000128708.13,HAT1,HAT1,-0.153,-0.647,0.34,5.558,-0.636,0.529825693454495,0.999984495355126,-4.78899130856733
ENSG00000100592.16,DAAM1,DAAM1,-0.168,-0.709,0.373,5.376,-0.635,0.530059126422729,0.999984495355126,-4.79837978702843
ENSG00000283689.1,,,-0.382,-1.61,0.846,-2.576,-0.635,0.530100422523849,0.999984495355126,-4.62096102934631
ENSG00000155304.6,HSPA13,HSPA13,0.175,-0.388,0.738,5.409,0.635,0.530151163148526,0.999984495355126,-4.73529715005651
ENSG00000184194.6,GPR173,GPR173,0.504,-1.118,2.125,-0.438,0.635,0.530193631642916,0.999984495355126,-4.61589370111994
ENSG00000259522.3,,,0.387,-0.857,1.63,2.038,0.635,0.530206178470921,0.999984495355126,-4.65020269048331
ENSG00000120549.19,KIAA1217,KIAA1217,-0.239,-1.007,0.529,5.92,-0.635,0.530227294447841,0.999984495355126,-4.82983769410558
ENSG00000167964.13,RAB26,RAB26,-0.253,-1.069,0.562,1.723,-0.635,0.530315134451912,0.999984495355126,-4.67065097902582
ENSG00000138600.11,SPPL2A,SPPL2A,-0.152,-0.642,0.338,6.454,-0.635,0.530496130939204,0.999984495355126,-4.82541243252682
ENSG00000185716.12,MOSMO,MOSMO,0.18,-0.399,0.758,3.949,0.635,0.530512076377243,0.999984495355126,-4.70850780640768
ENSG00000143761.17,ARF1,ARF1,-0.063,-0.267,0.141,8.788,-0.635,0.530539564949506,0.999984495355126,-4.8500162848849
ENSG00000067248.11,DHX29,DHX29,-0.125,-0.526,0.277,6.046,-0.635,0.530559036887466,0.999984495355126,-4.81918900790122
ENSG00000293313.1,ZNF37BP,ZNF37BP,0.18,-0.4,0.759,3.138,0.635,0.530635182597347,0.999984495355126,-4.67960311088854
ENSG00000129636.13,ITFG1,ITFG1,-0.151,-0.639,0.336,6.152,-0.634,0.530661366119516,0.999984495355126,-4.81656689298906
ENSG00000127084.19,FGD3,FGD3,-0.359,-1.517,0.798,-1.704,-0.634,0.530728184151075,0.999984495355126,-4.62993429116048
ENSG00000254531.3,,FLJ20021,-0.243,-1.027,0.54,0.866,-0.634,0.530761826046372,0.999984495355126,-4.63005153745504
ENSG00000109756.10,RAPGEF2,RAPGEF2,-0.16,-0.674,0.355,5.198,-0.634,0.530779939252121,0.999984495355126,-4.76493563037109
ENSG00000136425.14,CIB2,CIB2,-0.494,-2.087,1.099,0.886,-0.634,0.53081980220115,0.999984495355126,-4.63108177536332
ENSG00000215251.5,FASTKD5,FASTKD5,-0.12,-0.507,0.267,4.769,-0.634,0.530856774004734,0.999984495355126,-4.78885150021897
ENSG00000164074.17,ABHD18,ABHD18,0.169,-0.377,0.716,3.847,0.634,0.530913299664011,0.999984495355126,-4.70866523946831
ENSG00000088854.13,DNAAF9,DNAAF9,0.179,-0.398,0.756,5.019,0.634,0.530935966418242,0.999984495355126,-4.75381118342527
ENSG00000144736.14,SHQ1,SHQ1,-0.127,-0.537,0.283,4.427,-0.634,0.530982905968458,0.999984495355126,-4.74885590649799
ENSG00000124145.6,SDC4,SDC4,-0.192,-0.81,0.426,8.227,-0.634,0.530993751800718,0.999984495355126,-4.85027261857184
ENSG00000072778.20,ACADVL,ACADVL,0.104,-0.232,0.44,7.925,0.634,0.531077646683351,0.999984495355126,-4.84857024591161
ENSG00000048740.19,CELF2,CELF2,-0.198,-0.835,0.44,5.254,-0.634,0.531080223988361,0.999984495355126,-4.77725722035657
ENSG00000003756.17,RBM5,RBM5,0.096,-0.214,0.406,6.183,0.634,0.531136530438351,0.999984495355126,-4.8208972250416
ENSG00000140505.7,CYP1A2,CYP1A2,0.791,-1.76,3.341,-4.484,0.634,0.531247243135124,0.999984495355126,-4.60775880637876
ENSG00000189129.14,PLAC9,PLAC9,-0.659,-2.785,1.467,-3.356,-0.634,0.531268058137529,0.999984495355126,-4.60556707833996
ENSG00000119669.5,IRF2BPL,IRF2BPL,-0.218,-0.921,0.485,5.463,-0.633,0.531416875457761,0.999984495355126,-4.7636327687249
ENSG00000273598.1,PMS2P10,PMS2P10,0.357,-0.794,1.507,-3.561,0.633,0.531520114905937,0.999984495355126,-4.61641479967205
ENSG00000280433.2,,,0.155,-0.345,0.655,3.558,0.633,0.531567065796896,0.999984495355126,-4.71851349834167
ENSG00000183840.8,GPR39,GPR39,-0.162,-0.687,0.362,2.204,-0.633,0.531634631441758,0.999984495355126,-4.72847185590035
ENSG00000100099.22,HPS4,HPS4,-0.116,-0.489,0.258,4.861,-0.633,0.531685859320116,0.999984495355126,-4.76983735279322
ENSG00000293316.1,PLEKHA8P1,PLEKHA8P1,-0.228,-0.963,0.508,0.167,-0.633,0.531749993967429,0.999984495355126,-4.62455843515121
ENSG00000004776.13,HSPB6,HSPB6,-0.742,-3.139,1.655,-1.3,-0.633,0.531753713733289,0.999984495355126,-4.60975953481328
ENSG00000225880.6,LINC00115,LINC00115,-0.298,-1.261,0.665,-0.881,-0.633,0.531867633459397,0.999984495355126,-4.62075194148747
ENSG00000233461.6,,,-0.239,-1.01,0.533,1.741,-0.633,0.531897442162664,0.999984495355126,-4.64566792418984
ENSG00000215837.7,SDHAP2,SDHAP2,1.007,-2.246,4.259,-1.759,0.632,0.532005412800517,0.999984495355126,-4.62982540361513
ENSG00000186409.19,CCDC30,CCDC30,0.402,-0.897,1.701,1.917,0.632,0.532017995462242,0.999984495355126,-4.65204470121331
ENSG00000179271.3,GADD45GIP1,GADD45GIP1,-0.121,-0.513,0.271,5.605,-0.632,0.532101803255998,0.999984495355126,-4.78680364515836
ENSG00000179119.15,SPTY2D1,SPTY2D1,-0.081,-0.342,0.181,5.747,-0.632,0.532167590979627,0.999984495355126,-4.80655723553351
ENSG00000282339.1,,,1.804,-4.029,7.637,-4.699,0.632,0.532224688147808,0.999984495355126,-4.60683332891679
ENSG00000146006.8,LRRTM2,LRRTM2,0.663,-1.482,2.808,-4.683,0.632,0.532365652883286,0.999984495355126,-4.60537193938042
ENSG00000185761.11,ADAMTSL5,ADAMTSL5,0.412,-0.921,1.746,1.896,0.632,0.532434357115277,0.999984495355126,-4.68978153936368
ENSG00000139044.12,B4GALNT3,B4GALNT3,0.241,-0.539,1.021,2.881,0.632,0.532455291086813,0.999984495355126,-4.77868119704988
ENSG00000121390.19,PSPC1,PSPC1,0.078,-0.174,0.33,5.741,0.632,0.532463791212488,0.999984495355126,-4.80670262146516
ENSG00000103148.17,NPRL3,NPRL3,0.137,-0.305,0.579,4.878,0.632,0.532477845933715,0.999984495355126,-4.75981065991083
ENSG00000174469.23,CNTNAP2,CNTNAP2,-0.457,-1.935,1.021,0.194,-0.632,0.532483363789067,0.999984495355126,-4.6496805012694
ENSG00000009335.19,UBE3C,UBE3C,0.063,-0.14,0.265,7.255,0.631,0.532583287869372,0.999984495355126,-4.84019131160327
ENSG00000177432.8,NAP1L5,NAP1L5,-0.226,-0.956,0.505,2.362,-0.631,0.532603732819955,0.999984495355126,-4.64834812730743
ENSG00000284461.2,,,-0.596,-2.525,1.333,-1.226,-0.631,0.532701954426229,0.999984495355126,-4.61807957726738
ENSG00000213585.11,VDAC1,VDAC1,-0.099,-0.421,0.222,7.913,-0.631,0.532754273644218,0.999984495355126,-4.84657444321317
ENSG00000169738.8,DCXR,DCXR,-0.191,-0.81,0.427,5.141,-0.631,0.532765313298109,0.999984495355126,-4.78409757673674
ENSG00000162909.18,CAPN2,CAPN2,-0.12,-0.509,0.269,9.427,-0.631,0.532775147341945,0.999984495355126,-4.85443811521918
ENSG00000267058.1,,,-0.276,-1.17,0.618,0.314,-0.631,0.532871513479543,0.999984495355126,-4.62615881591212
ENSG00000165502.7,RPL36AL,RPL36AL,-0.12,-0.508,0.268,6.693,-0.631,0.53288741211959,0.999984495355126,-4.82822655055067
ENSG00000002822.16,MAD1L1,MAD1L1,-0.161,-0.684,0.361,4.362,-0.631,0.532910980550744,0.999984495355126,-4.74488798446934
ENSG00000163636.11,PSMD6,PSMD6,-0.134,-0.567,0.299,6.385,-0.631,0.532918278574648,0.999984495355126,-4.82712437319008
ENSG00000241717.1,VWFP1,VWFP1,-0.521,-2.207,1.166,-4.771,-0.631,0.533045688160612,0.999984495355126,-4.60531073628281
ENSG00000268686.2,,,0.557,-1.248,2.363,-3.153,0.631,0.533091245900075,0.999984495355126,-4.61330703640614
ENSG00000179152.20,TCAIM,TCAIM,0.132,-0.295,0.559,5.268,0.631,0.533107504731235,0.999984495355126,-4.77932726050849
ENSG00000005471.19,ABCB4,ABCB4,0.713,-1.597,3.023,-4.252,0.631,0.53314783569677,0.999984495355126,-4.60707082923043
ENSG00000286288.2,,,-0.667,-2.828,1.494,-3.276,-0.631,0.533173274289974,0.999984495355126,-4.60858981120903
ENSG00000198796.7,ALPK2,ALPK2,0.798,-1.787,3.382,-4.628,0.631,0.533187945266945,0.999984495355126,-4.60554331865797
ENSG00000233058.3,ATP13A3-DT,ATP13A3-DT,0.313,-0.702,1.329,0.379,0.631,0.533205020095341,0.999984495355126,-4.62678724478952
ENSG00000008130.15,NADK,NADK,0.127,-0.284,0.537,6.394,0.63,0.533247330215531,0.999984495355126,-4.82683751347484
ENSG00000183508.5,TENT5C,TENT5C,-0.432,-1.835,0.97,3.317,-0.63,0.533302030127744,0.999984495355126,-4.67408951677445
ENSG00000138623.10,SEMA7A,SEMA7A,0.478,-1.071,2.026,2.375,0.63,0.533399834852137,0.999984495355126,-4.64717901513986
ENSG00000148123.15,PLPPR1,PLPPR1,1.221,-2.74,5.183,-3.863,0.63,0.533421587206295,0.999984495355126,-4.60940246171809
ENSG00000280693.2,SH3PXD2A-AS1,SH3PXD2A-AS1,-0.695,-2.948,1.558,-2.382,-0.63,0.533444503894175,0.999984495355126,-4.61949536241171
ENSG00000221947.8,XKR9,XKR9,0.829,-1.86,3.519,-2.084,0.63,0.533463894124346,0.999984495355126,-4.61567700205572
ENSG00000231203.1,KRT8P10,KRT8P10,-0.277,-1.176,0.622,-3.313,-0.63,0.533639701833185,0.999984495355126,-4.61756840240787
ENSG00000178694.10,NSUN3,NSUN3,0.142,-0.319,0.603,4.203,0.63,0.533702388551383,0.999984495355126,-4.73080076943378
ENSG00000067560.14,RHOA,RHOA,-0.135,-0.575,0.304,9.097,-0.63,0.533849253560935,0.999984495355126,-4.85194174430729
ENSG00000018408.15,WWTR1,WWTR1,-0.208,-0.884,0.468,7.138,-0.629,0.533956521236011,0.999984495355126,-4.84041789730883
ENSG00000182095.15,TNRC18,TNRC18,-0.153,-0.649,0.343,7.057,-0.629,0.534010184824147,0.999984495355126,-4.84230890153881
ENSG00000213326.4,RPS7P11,RPS7P11,-0.235,-1,0.529,-1.046,-0.629,0.534028207481962,0.999984495355126,-4.62356709542697
ENSG00000264207.1,,,-0.418,-1.775,0.939,-0.883,-0.629,0.534043197685988,0.999984495355126,-4.62012361388939
ENSG00000011523.15,CEP68,CEP68,-0.222,-0.944,0.5,4.043,-0.629,0.534098323519354,0.999984495355126,-4.69987054020401
ENSG00000100393.15,EP300,EP300,-0.103,-0.439,0.232,6.354,-0.629,0.534137359761809,0.999984495355126,-4.83351402599475
ENSG00000171766.17,GATM,GATM,-0.321,-1.366,0.723,0.937,-0.629,0.534240516144685,0.999984495355126,-4.64619602586098
ENSG00000141485.17,SLC13A5,SLC13A5,0.884,-1.988,3.756,-4.029,0.629,0.5342587972247,0.999984495355126,-4.61119131181022
ENSG00000150045.12,KLRF1,KLRF1,-0.755,-3.206,1.697,-2.763,-0.629,0.534263937215214,0.999984495355126,-4.61252477515553
ENSG00000089682.17,RBM41,RBM41,0.15,-0.337,0.636,4.703,0.629,0.534318197923068,0.999984495355126,-4.76981927566943
ENSG00000220842.6,RPL21P16,RPL21P16,-0.24,-1.018,0.539,1.977,-0.629,0.534336262956198,0.999984495355126,-4.64829655831132
ENSG00000159140.23,SON,SON,-0.105,-0.445,0.235,8.26,-0.629,0.534349466307599,0.999984495355126,-4.85156190724445
ENSG00000162572.21,SCNN1D,SCNN1D,-0.312,-1.328,0.703,0.756,-0.629,0.53435583592372,0.999984495355126,-4.63702813514783
ENSG00000267277.2,,,0.307,-0.691,1.306,-1.527,0.629,0.534431995227193,0.999984495355126,-4.617541485926
ENSG00000083828.16,ZNF586,ZNF586,0.144,-0.324,0.612,2.843,0.629,0.534487748381131,0.999984495355126,-4.66875041551639
ENSG00000221886.4,FAM200C,FAM200C,-0.235,-1.001,0.53,2.2,-0.628,0.534518688156711,0.999984495355126,-4.65220812395539
ENSG00000269113.4,TRABD2B,TRABD2B,0.768,-1.729,3.265,-4.152,0.628,0.534549191415979,0.999984495355126,-4.61066972158616
ENSG00000233901.8,LINC01503,LINC01503,0.282,-0.634,1.198,1.952,0.628,0.53458069278019,0.999984495355126,-4.69755171580867
ENSG00000108828.16,VAT1,VAT1,-0.125,-0.531,0.281,7.01,-0.628,0.534581166246207,0.999984495355126,-4.81838105579787
ENSG00000161714.12,PLCD3,PLCD3,-0.194,-0.824,0.437,5.483,-0.628,0.534617339962653,0.999984495355126,-4.80807909513154
ENSG00000166321.14,NUDT13,NUDT13,0.347,-0.781,1.475,1.199,0.628,0.534658709819882,0.999984495355126,-4.6356809501306
ENSG00000186298.12,PPP1CC,PPP1CC,-0.148,-0.632,0.335,7.069,-0.628,0.534672973534994,0.999984495355126,-4.8396693550416
ENSG00000170954.12,ZNF415,ZNF415,-0.289,-1.227,0.65,1.534,-0.628,0.534697821837976,0.999984495355126,-4.64551914561939
ENSG00000121486.12,TRMT1L,TRMT1L,-0.132,-0.562,0.298,5.071,-0.628,0.534707129030033,0.999984495355126,-4.77922669295096
ENSG00000198420.10,TCAF1,TCAF1,-0.156,-0.663,0.351,6.075,-0.628,0.534846364828376,0.999984495355126,-4.80008171827521
ENSG00000060709.17,RIMBP2,RIMBP2,-1.03,-4.381,2.322,-3.973,-0.628,0.534897224118541,0.999984495355126,-4.60984893058521
ENSG00000247596.10,TWF2,TWF2,-0.107,-0.454,0.241,5.793,-0.628,0.534967117763721,0.999984495355126,-4.80433696466904
ENSG00000114631.11,PODXL2,PODXL2,-0.344,-1.464,0.776,2.188,-0.628,0.534983929589088,0.999984495355126,-4.6675165925529
ENSG00000078967.13,UBE2D4,UBE2D4,-0.208,-0.884,0.469,3.623,-0.628,0.535024625238039,0.999984495355126,-4.68637255762835
ENSG00000148483.9,TMEM236,TMEM236,0.674,-1.521,2.868,-1.374,0.627,0.535191336715755,0.999984495355126,-4.61474235926701
ENSG00000280383.1,,,0.33,-0.745,1.405,-1.19,0.627,0.535215943067186,0.999984495355126,-4.62182908031685
ENSG00000150991.16,UBC,UBC,0.132,-0.298,0.562,9.56,0.627,0.535252765423726,0.999984495355126,-4.85507924000746
ENSG00000143595.13,AQP10,AQP10,0.619,-1.398,2.636,-4.338,0.627,0.535322252847605,0.999984495355126,-4.61187077049537
ENSG00000288684.1,,,0.302,-0.682,1.285,1.537,0.627,0.535332309606448,0.999984495355126,-4.64262207802449
ENSG00000013583.10,HEBP1,HEBP1,-0.216,-0.92,0.488,5.018,-0.627,0.535427216975799,0.999984495355126,-4.73345607474057
ENSG00000231574.7,LINC02015,LINC02015,0.712,-1.609,3.034,-1.54,0.627,0.535435171827255,0.999984495355126,-4.62233004621443
ENSG00000228372.8,SMIM10L2B-AS1,SMIM10L2B-AS1,-0.648,-2.761,1.465,-5.454,-0.627,0.535502465898908,0.999984495355126,-4.60866540719352
ENSG00000164808.17,SPIDR,SPIDR,0.154,-0.349,0.658,5.107,0.627,0.535526081430992,0.999984495355126,-4.76582573920039
ENSG00000214338.11,SOGA3,SOGA3,0.713,-1.611,3.037,-3.802,0.627,0.535614659014817,0.999984495355126,-4.60600835498246
ENSG00000255364.1,SMILR,SMILR,-1.051,-4.478,2.376,-4.24,-0.627,0.535670162813415,0.999984495355126,-4.60611623974398
ENSG00000113504.21,SLC12A7,SLC12A7,0.197,-0.446,0.841,5.665,0.627,0.535729326459868,0.999984495355126,-4.79213958452046
ENSG00000151715.8,TMEM45B,TMEM45B,0.192,-0.435,0.819,3.367,0.626,0.535851101770722,0.999984495355126,-4.83035905825474
ENSG00000156467.10,UQCRB,UQCRB,-0.114,-0.484,0.257,7.294,-0.626,0.536019412552863,0.999984495355126,-4.84190803404566
ENSG00000089472.18,HEPH,HEPH,0.839,-1.9,3.579,0.246,0.626,0.536021541561078,0.999984495355126,-4.61662498157839
ENSG00000142494.13,SLC47A1,SLC47A1,-0.587,-2.504,1.33,-0.175,-0.626,0.536066947037476,0.999984495355126,-4.61915520990509
ENSG00000177469.13,CAVIN1,CAVIN1,-0.182,-0.775,0.411,7.833,-0.626,0.536075607965808,0.999984495355126,-4.83727442640511
ENSG00000185475.11,TMEM179B,TMEM179B,-0.093,-0.397,0.211,5.264,-0.626,0.536076432525687,0.999984495355126,-4.77699031564863
ENSG00000198642.7,KLHL9,KLHL9,-0.106,-0.454,0.241,6.01,-0.626,0.536090816003846,0.999984495355126,-4.81234523060597
ENSG00000110107.9,PRPF19,PRPF19,-0.118,-0.505,0.268,6.495,-0.626,0.536183728024127,0.999984495355126,-4.83403500625807
ENSG00000172270.22,BSG,BSG,-0.125,-0.532,0.283,8.949,-0.626,0.536246365371715,0.999984495355126,-4.85470916797647
ENSG00000136003.16,ISCU,ISCU,-0.123,-0.524,0.278,5.913,-0.626,0.536259907907483,0.999984495355126,-4.80939819125048
ENSG00000227199.1,ST7-AS1,ST7-AS1,0.296,-0.671,1.263,-0.37,0.626,0.536356412560482,0.999984495355126,-4.62282509120357
ENSG00000290931.1,,,0.614,-1.392,2.62,-1.394,0.626,0.536390938120912,0.999984495355126,-4.62782194110941
ENSG00000125870.11,SNRPB2,SNRPB2,-0.136,-0.582,0.309,5.754,-0.626,0.536406504807539,0.999984495355126,-4.78847739313923
ENSG00000214797.3,,,0.496,-1.124,2.116,-3.937,0.626,0.536409277156841,0.999984495355126,-4.61963372704529
ENSG00000255152.8,MSH5-SAPCD1,MSH5-SAPCD1,0.319,-0.725,1.364,0.905,0.625,0.536564479950284,0.999984495355126,-4.63623273286869
ENSG00000100441.10,KHNYN,KHNYN,0.12,-0.271,0.511,6.337,0.625,0.536658006225717,0.999984495355126,-4.83601299571653
ENSG00000115107.20,STEAP3,STEAP3,-0.156,-0.666,0.354,5.528,-0.625,0.536706441011333,0.999984495355126,-4.82272881951659
ENSG00000100225.18,FBXO7,FBXO7,0.102,-0.231,0.434,6.31,0.625,0.536726807982106,0.999984495355126,-4.82381606013501
ENSG00000184454.7,NCMAP,NCMAP,0.296,-0.673,1.265,-0.237,0.625,0.536756888437879,0.999984495355126,-4.64176857098003
ENSG00000184900.16,SUMO3,SUMO3,-0.16,-0.683,0.363,6.56,-0.625,0.536761683870608,0.999984495355126,-4.81381533003983
ENSG00000181524.6,RPL24P4,RPL24P4,-0.258,-1.101,0.585,0.114,-0.625,0.536807597530208,0.999984495355126,-4.63066058510621
ENSG00000108639.8,SYNGR2,SYNGR2,-0.149,-0.635,0.338,6.583,-0.625,0.536820609453592,0.999984495355126,-4.83601786640692
ENSG00000226465.5,,,-0.462,-1.973,1.049,-2.377,-0.625,0.536829434090233,0.999984495355126,-4.61415347757502
ENSG00000260804.3,LINC01963,LINC01963,-0.211,-0.902,0.479,2.017,-0.625,0.536837076959566,0.999984495355126,-4.65864280566646
ENSG00000080224.18,EPHA6,EPHA6,-1.009,-4.307,2.29,-3.435,-0.625,0.536882494044788,0.999984495355126,-4.61120564338128
ENSG00000267249.1,,,-0.351,-1.498,0.796,-1.435,-0.625,0.53688573676083,0.999984495355126,-4.61940947477992
ENSG00000204116.12,CHIC1,CHIC1,-0.154,-0.659,0.351,3.579,-0.625,0.536921699270298,0.999984495355126,-4.67728264582599
ENSG00000179909.16,ZNF154,ZNF154,0.369,-0.839,1.577,2.284,0.625,0.536941315383269,0.999984495355126,-4.64612681726272
ENSG00000076924.12,XAB2,XAB2,-0.11,-0.471,0.25,5.117,-0.624,0.537116237384085,0.999984495355126,-4.79160871481758
ENSG00000171159.5,BBLN,BBLN,-0.204,-0.871,0.463,5.266,-0.624,0.537126345369109,0.999984495355126,-4.79392043934854
ENSG00000255198.6,SNHG9,SNHG9,0.322,-0.733,1.378,0.262,0.624,0.537161761196108,0.999984495355126,-4.62559372444444
ENSG00000290710.1,HLA-V,HLA-V,0.494,-1.122,2.11,0.783,0.624,0.537271500216254,0.999984495355126,-4.66221359805222
ENSG00000262481.5,TMEM256-PLSCR3,TMEM256-PLSCR3,1.213,-2.759,5.186,-1.474,0.624,0.537288639279148,0.999984495355126,-4.61119573951525
ENSG00000288735.2,,,-0.344,-1.472,0.783,-4.074,-0.624,0.537360772975815,0.999984495355126,-4.61122897156545
ENSG00000168818.10,STX18,STX18,0.148,-0.336,0.631,4.921,0.624,0.537428077911385,0.999984495355126,-4.7797840148244
ENSG00000108479.13,GALK1,GALK1,-0.174,-0.742,0.395,3.467,-0.624,0.537584388989168,0.999984495355126,-4.66487471407948
ENSG00000186010.19,NDUFA13,NDUFA13,-0.145,-0.618,0.329,6.613,-0.624,0.537589877651548,0.999984495355126,-4.82829347411518
ENSG00000187595.18,ZNF385C,ZNF385C,0.47,-1.07,2.009,-2.681,0.624,0.537627598490556,0.999984495355126,-4.61735898818002
ENSG00000122565.19,CBX3,CBX3,-0.157,-0.672,0.358,7.476,-0.624,0.537646886052488,0.999984495355126,-4.83934335652593
ENSG00000187091.14,PLCD1,PLCD1,-0.203,-0.867,0.462,4.292,-0.623,0.537813403489391,0.999984495355126,-4.72999973402165
ENSG00000111845.5,PAK1IP1,PAK1IP1,-0.129,-0.553,0.294,4.586,-0.623,0.537914215443941,0.999984495355126,-4.72930027253887
ENSG00000289018.2,,,-0.359,-1.538,0.819,-1.901,-0.623,0.537933930080525,0.999984495355126,-4.61664748518856
ENSG00000287238.1,,,-0.469,-2.008,1.07,-3.624,-0.623,0.537983866650517,0.999984495355126,-4.61419387693687
ENSG00000196743.9,GM2A,GM2A,-0.177,-0.756,0.403,6.544,-0.623,0.538022635774993,0.999984495355126,-4.84218165623469
ENSG00000173473.11,SMARCC1,SMARCC1,-0.117,-0.499,0.266,6.933,-0.623,0.538093601172065,0.999984495355126,-4.84063837267751
ENSG00000008988.11,RPS20,RPS20,-0.155,-0.662,0.353,9.029,-0.623,0.538137066651064,0.999984495355126,-4.85181546516378
ENSG00000175931.13,UBE2O,UBE2O,0.128,-0.293,0.549,5.206,0.623,0.538178630117608,0.999984495355126,-4.79473920609912
ENSG00000140675.13,SLC5A2,SLC5A2,0.569,-1.297,2.435,-2.683,0.623,0.538193055156529,0.999984495355126,-4.61371933077639
ENSG00000006015.18,REX1BD,REX1BD,-0.172,-0.738,0.393,4.111,-0.622,0.538411937282372,0.999984495355126,-4.71324683096248
ENSG00000119689.15,DLST,DLST,0.102,-0.233,0.436,6.974,0.622,0.538422340802281,0.999984495355126,-4.83597825811655
ENSG00000112343.11,TRIM38,TRIM38,-0.147,-0.631,0.337,5.251,-0.622,0.538455437051798,0.999984495355126,-4.79314023864966
ENSG00000154342.6,WNT3A,WNT3A,-0.374,-1.602,0.854,-2.393,-0.622,0.538490420360778,0.999984495355126,-4.6329976111523
ENSG00000112282.18,MED23,MED23,-0.099,-0.424,0.226,5.167,-0.622,0.538598766919813,0.999984495355126,-4.78515142847254
ENSG00000263368.1,MSANTD3P1,MSANTD3P1,0.537,-1.226,2.299,-4.952,0.622,0.538613399954307,0.999984495355126,-4.61004834068194
ENSG00000170889.14,RPS9,RPS9,-0.121,-0.517,0.276,9.169,-0.622,0.538738606715461,0.999984495355126,-4.85478120952884
ENSG00000102010.15,BMX,BMX,0.454,-1.037,1.945,-1.762,0.622,0.538767499601712,0.999984495355126,-4.6148752818891
ENSG00000134986.14,NREP,NREP,-0.62,-2.656,1.417,3.443,-0.622,0.538768619532961,0.999984495355126,-4.63393165074097
ENSG00000006459.11,KDM7A,KDM7A,0.174,-0.398,0.746,4.727,0.622,0.538979177860409,0.999984495355126,-4.79077623469702
ENSG00000168685.15,IL7R,IL7R,0.876,-2.004,3.755,0.484,0.622,0.539010193359496,0.999984495355126,-4.61626997818823
ENSG00000100982.12,PCIF1,PCIF1,-0.109,-0.468,0.25,4.613,-0.621,0.539060210409469,0.999984495355126,-4.7520627249484
ENSG00000111726.13,CMAS,CMAS,-0.11,-0.472,0.252,5.833,-0.621,0.539089869502376,0.999984495355126,-4.82698455338001
ENSG00000214941.8,ZSWIM7,ZSWIM7,0.253,-0.579,1.085,3.487,0.621,0.539217109272161,0.999984495355126,-4.68247808312905
ENSG00000108474.17,PIGL,PIGL,0.149,-0.341,0.638,2.868,0.621,0.53930400021889,0.999984495355126,-4.6688772907436
ENSG00000161551.15,ZNF577,ZNF577,0.193,-0.442,0.828,2.172,0.621,0.53936536512701,0.999984495355126,-4.66049609149475
ENSG00000079462.8,PAFAH1B3,PAFAH1B3,-0.227,-0.974,0.52,4.189,-0.621,0.539370921086854,0.999984495355126,-4.71109948164056
